Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label
723731,192.168.50.8-4.2.2.4-62227-53-17,192.168.50.8,62227,4.2.2.4,53,17,2018-12-01 13:32:53.503816,20884,2,2,74.0,186.0,37.0,37.0,37.0,0.0,93.0,93.0,93.0,0.0,12449.722275426164,191.5341888527102,6961.333333333334,12054.784955914116,20881.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.7670944263551,95.7670944263551,37.0,93.0,59.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,74.25,37.0,93.0,40,0,0,0,0,0,0,2,74,2,186,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
634053,172.16.0.5-192.168.50.1-65354-25365-6,172.16.0.5,65354,192.168.50.1,25365,6,2018-12-01 13:33:18.684439,100,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,33.333333333333336,28.005951748393286,50.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,40,40,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
489741,172.16.0.5-192.168.50.1-62755-17024-6,172.16.0.5,62755,192.168.50.1,17024,6,2018-12-01 13:32:57.770638,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
36081,172.16.0.5-192.168.50.1-60520-19098-6,172.16.0.5,60520,192.168.50.1,19098,6,2018-12-01 13:31:28.432220,45,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44444.444444444445,45.0,0.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,44444.444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
18191,192.168.50.7-4.2.2.4-56425-53-17,192.168.50.7,56425,4.2.2.4,53,17,2018-12-01 13:31:16.912898,20938,2,2,64.0,630.0,32.0,32.0,32.0,0.0,315.0,315.0,315.0,0.0,33145.47712293438,191.04021396503967,6979.333333333334,12086.827885484814,20936.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.52010698251983,95.52010698251983,32.0,315.0,145.2,155.005483773962,24026.7,0,0,0,0,0,0,0,0,1.0,181.5,32.0,315.0,40,0,0,0,0,0,0,2,64,2,630,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,192.168.50.6-23.220.46.76-58104-80-6,192.168.50.6,58104,23.220.46.76,80,6,2018-12-01 13:32:37.881421,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1024,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
273041,172.16.0.5-192.168.50.1-12845-41174-6,172.16.0.5,12845,192.168.50.1,41174,6,2018-12-01 13:31:53.527344,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
19,192.168.50.8-74.208.236.171-59984-80-6,192.168.50.8,59984,74.208.236.171,80,6,2018-12-01 13:32:52.602007,15567380,16,24,1794.0,25474.0,495.0,0.0,112.12500000000004,201.7426991657113,2920.0,0.0,1061.416666666667,1143.0768895233243,1751.6113822621403,2.5694754030543354,399163.58974358975,1734386.462747027,9796937.0,1.0,10576355.0,705090.3333333335,2518115.3727712617,9796937.0,1.0,15512501.0,674456.5652173914,2288823.572563978,10060771.0,1.0,0,0,0,0,344,528,1.0277901612217342,1.5416852418326012,0.0,2920.0,665.0731707317076,997.08746833575,994183.4195121952,0,0,0,0,1,0,0,0,1.0,681.7,112.125,1061.4166666666667,344,0,0,0,0,0,0,16,1794,24,25474,8192,1959,6,20,779417.0,0.0,779417.0,779417.0,9796937.0,0.0,9796937.0,9796937.0,talebi.ca/making-ssh-connection-in-cisco/,0,0
42197,172.16.0.5-192.168.50.1-33127-44166-6,172.16.0.5,33127,192.168.50.1,44166,6,2018-12-01 13:31:57.019415,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
640906,172.16.0.5-192.168.50.1-6602-45836-6,172.16.0.5,6602,192.168.50.1,45836,6,2018-12-01 13:32:59.274724,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
112933,172.16.0.5-192.168.50.1-23852-20034-6,172.16.0.5,23852,192.168.50.1,20034,6,2018-12-01 13:33:12.260671,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
626257,172.16.0.5-192.168.50.1-26874-36038-6,172.16.0.5,26874,192.168.50.1,36038,6,2018-12-01 13:34:14.495191,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
272675,192.168.50.6-4.2.2.4-64273-53-17,192.168.50.6,64273,4.2.2.4,53,17,2018-12-01 13:33:06.593607,20914,2,2,66.0,122.0,33.0,33.0,33.0,0.0,61.0,61.0,61.0,0.0,8989.193841445922,191.2594434350196,6971.333333333334,12034.021369988224,20867.0,1.0,46.0,46.0,0.0,46.0,46.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.6297217175098,95.6297217175098,33.0,61.0,44.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,55.25,33.0,61.0,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
735754,172.16.0.5-192.168.50.1-30207-39175-6,172.16.0.5,30207,192.168.50.1,39175,6,2018-12-01 13:30:47.167490,50,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,50.0,0.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
126,192.168.50.6-74.208.236.171-58116-80-6,74.208.236.171,80,192.168.50.6,58116,6,2018-12-01 13:32:28.892068,276,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14492.753623188406,92.0,89.06739021662193,179.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,48.5,67.17514421272203,96.0,1.0,0,0,0,0,20,60,3623.1884057971015,10869.565217391304,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,3,0,2026,607,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
25,192.168.50.8-74.208.236.171-59993-80-6,192.168.50.8,59993,74.208.236.171,80,6,2018-12-01 13:32:53.082258,15221342,10,9,984.0,318.0,491.0,0.0,98.4,206.91877096526983,159.0,0.0,35.333333333333336,70.11240974321166,85.53779292259513,1.2482473621576862,845630.1111111109,2514431.903652777,9796834.0,0.0,10236496.0,1137388.4444444445,3249728.9221896306,9796834.0,0.0,15166608.0,1895826.0,3721667.6646938417,10069173.0,1.0,0,0,0,0,224,228,0.6569722958724664,0.5912750662852198,0.0,491.0,65.10000000000002,153.54851796230747,23577.14736842105,0,0,0,0,1,0,0,0,0.0,68.52631578947367,98.4,35.333333333333336,224,0,0,0,0,0,0,10,984,9,318,8192,1892,4,20,439662.0,0.0,439662.0,439662.0,9796834.0,0.0,9796834.0,9796834.0,talebi.ca/wp-content/themes/enfold/css/shortcodes.css?ver=2,0,0
282123,172.16.0.5-192.168.50.1-9017-6580-6,172.16.0.5,9017,192.168.50.1,6580,6,2018-12-01 13:33:40.980128,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
46,192.168.50.7-74.208.236.171-52369-80-6,192.168.50.7,52369,74.208.236.171,80,6,2018-12-01 13:31:16.210600,5050656,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3859585764700664,841776.0,2035125.6137475152,4995719.0,1.0,5050656.0,1262664.0,2488838.053104166,4995719.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,124,64,0.9899704117643332,0.3959881647057333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,124,0,0,0,0,0,0,5,0,2,0,64240,29200,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
56849,192.168.50.6-216.58.217.129-58096-443-6,216.58.217.129,443,192.168.50.6,58096,6,2018-12-01 13:32:03.853582,87,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34482.75862068965,43.5,61.518289963229634,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,40,11494.25287356322,22988.50574712644,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,246,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
754950,172.16.0.5-192.168.50.1-21016-4806-6,172.16.0.5,21016,192.168.50.1,4806,6,2018-12-01 13:30:34.279241,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
367201,173.194.175.108-192.168.50.8-465-59983-6,173.194.175.108,465,192.168.50.8,59983,6,2018-12-01 13:31:09.913568,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
63737,192.168.50.8-4.2.2.4-60081-53-17,192.168.50.8,60081,4.2.2.4,53,17,2018-12-01 13:32:54.266957,20838,2,2,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,7678.280065265379,191.9570016316345,6946.0,12028.22684355429,20835.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,95.97850081581726,95.97850081581726,32.0,48.0,38.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6507,172.16.0.5-192.168.50.1-28843-19874-6,172.16.0.5,28843,192.168.50.1,19874,6,2018-12-01 13:34:04.602432,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
512267,172.16.0.5-192.168.50.1-60213-43057-6,172.16.0.5,60213,192.168.50.1,43057,6,2018-12-01 13:30:52.768560,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
528804,192.168.50.7-4.2.2.4-59601-53-17,192.168.50.7,59601,4.2.2.4,53,17,2018-12-01 13:32:18.597753,20774,2,2,64.0,256.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,15403.870222393376,192.5483777799172,6924.666666666666,11993.00847716424,20773.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,64,96.2741888899586,96.2741888899586,32.0,128.0,70.4,52.58136552049595,2764.8,0,0,0,0,0,0,0,0,1.0,88.0,32.0,128.0,40,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
81,172.217.10.6-192.168.50.6-443-58101-6,192.168.50.6,58101,172.217.10.6,443,6,2018-12-01 13:31:10.693789,54129164,8,2,215.0,92.0,46.0,0.0,26.875,22.825033249858432,46.0,46.0,46.0,0.0,5.671619092436011,0.1847432929132251,6014351.555555556,18019562.168189336,54066504.0,0.0,54129164.0,7732737.714285715,20431283.574918468,54066504.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,160,40,0.14779463433058,0.036948658582645,0.0,46.0,32.09090909090909,21.082953044839545,444.4909090909091,0,0,1,0,0,1,0,0,0.0,35.3,26.875,46.0,160,0,0,0,0,0,0,8,215,2,92,258,254,4,20,62163.0,0.0,62163.0,62163.0,54066504.0,0.0,54066504.0,54066504.0,0,0,0
649241,172.16.0.5-192.168.50.1-65392-15307-6,172.16.0.5,65392,192.168.50.1,15307,6,2018-12-01 13:32:13.399455,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
151041,172.16.0.5-192.168.50.1-13415-53232-6,172.16.0.5,13415,192.168.50.1,53232,6,2018-12-01 13:30:33.026376,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
109629,192.168.50.7-23.194.142.213-52378-443-6,192.168.50.7,52378,23.194.142.213,443,6,2018-12-01 13:31:17.876173,63748153,46,40,32530.0,5560.0,2847.0,0.0,707.1739130434784,919.1314572730016,438.0,0.0,139.00000000000006,200.9908787316811,597.5075073939789,1.3490586935122653,749978.2705882351,2455327.5258411258,10010569.0,0.0,63748153.0,1416625.6222222224,3250713.0472895293,10031098.0,0.0,60733403.0,1557266.7435897435,3467383.031515834,10031381.0,0.0,0,0,0,0,944,896,0.7215895337391187,0.6274691597731467,0.0,2847.0,437.8160919540232,736.8412079848341,542934.9657845495,0,0,0,0,1,0,0,0,0.0,442.9069767441861,707.1739130434783,139.0,944,0,0,0,0,0,0,46,32530,40,5560,64240,511,28,20,973593.8333333336,2007933.4451273445,5046828.0,20531.0,9146598.833333334,1941648.411211404,10010569.0,5185311.0,0,0,0
242762,172.16.0.5-192.168.50.1-21576-14939-6,172.16.0.5,21576,192.168.50.1,14939,6,2018-12-01 13:32:06.142731,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
22923,172.16.0.5-192.168.50.1-9244-52162-6,172.16.0.5,9244,192.168.50.1,52162,6,2018-12-01 13:31:41.490083,51,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39215.68627450981,51.0,0.0,51.0,51.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,39215.68627450981,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
214815,172.16.0.5-192.168.50.1-32073-16659-6,172.16.0.5,32073,192.168.50.1,16659,6,2018-12-01 13:30:59.451881,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
711133,172.16.0.5-192.168.50.1-63083-24011-6,172.16.0.5,63083,192.168.50.1,24011,6,2018-12-01 13:31:04.921777,51,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39215.68627450981,51.0,0.0,51.0,51.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,39215.68627450981,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
361688,192.168.50.7-4.2.2.4-64130-53-17,192.168.50.7,64130,4.2.2.4,53,17,2018-12-01 13:31:16.697679,20816,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,14411.990776325902,192.1598770176787,6938.666666666666,12015.525137643102,20813.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.07993850883936,96.07993850883936,47.0,103.0,69.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,40,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
543873,192.168.50.6-4.2.2.4-64494-53-17,192.168.50.6,64494,4.2.2.4,53,17,2018-12-01 13:32:14.251423,21058,2,2,100.0,156.0,50.0,50.0,50.0,0.0,78.0,78.0,78.0,0.0,12156.89999050242,189.95156235160036,7019.333333333334,12112.83242405893,21006.0,2.0,50.0,50.0,0.0,50.0,50.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,94.97578117580017,94.97578117580017,50.0,78.0,61.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,76.5,50.0,78.0,40,0,0,0,0,0,0,2,100,2,156,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
644968,172.16.0.5-192.168.50.1-18373-8871-6,172.16.0.5,18373,192.168.50.1,8871,6,2018-12-01 13:33:21.641372,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
91586,172.16.0.5-192.168.50.1-48028-62795-6,172.16.0.5,48028,192.168.50.1,62795,6,2018-12-01 13:33:47.200446,4993847,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8009856929937982,1664615.6666666665,2883156.474592792,4993798.0,1.0,4993847.0,1664615.6666666665,2883156.474592792,4993798.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.8009856929937982,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,4,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
70116,172.16.0.5-192.168.50.1-48124-2370-6,172.16.0.5,48124,192.168.50.1,2370,6,2018-12-01 13:32:32.442767,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
